SalesID,OrderDate,CustomerID,ProductID,StoreID,SalesRepID,Quantity,UnitPrice,Discount,PaymentMode,Status,SalesAmount,ShipDate
5040,2024-01-12,1360,2025,3009,4019,3,1886,0.27,Cash,Cancelled,4130.34,2024-01-17
5041,2024-08-04,1001,2001,3007,4006,2,4647,0.07,Net Banking,Delivered,8643.42,2024-08-08
5042,2024-09-11,1077,2013,3002,4011,5,336,0.28,UPI,Delivered,1209.6,2024-09-12
5043,2024-07-09,1431,2048,3008,4017,3,786,0.3,UPI,Delivered,1650.6,2024-07-14
5044,2024-03-12,1288,2050,3007,4007,2,2030,0.21,Net Banking,Cancelled,3207.4,2024-03-18
5045,2024-10-19,1358,2008,3002,4007,2,328,0.1,Net Banking,Cancelled,590.4,2024-10-20
5046,2024-10-02,1219,2003,3002,4003,5,2688,0.04,Cash,Delivered,12902.4,2024-10-05
5047,2024-05-21,1059,2033,3008,4005,5,511,0.15,UPI,Returned,2171.75,2024-05-27
5048,2024-11-28,1217,2032,3010,4009,1,352,0.09,Net Banking,Delivered,320.32,2024-12-02
5049,2024-07-17,1008,2024,3007,4006,3,4277,0.02,Net Banking,Cancelled,12574.38,2024-07-20
5050,2024-05-31,1044,2008,3002,4015,3,3163,0.26,Net Banking,Delivered,7021.86,2024-06-04
5051,2024-04-06,1120,2042,3001,4010,5,4501,0.07,Cash,Delivered,20929.649999999998,2024-04-11
5052,2024-05-27,1195,2009,3006,4019,5,3691,0.09,UPI,Cancelled,16794.05,2024-06-01
5053,2024-09-25,1221,2021,3004,4008,1,3531,0.1,UPI,Returned,3177.9,2024-09-26
5054,2024-04-02,1469,2043,3007,4009,2,1121,0.28,UPI,Cancelled,1614.24,2024-04-08
5055,2024-05-05,1307,2020,3002,4016,4,1858,0.01,Cash,Cancelled,7357.68,2024-05-06
5056,2024-04-08,1082,2017,3002,4006,1,1034,0.29,Credit Card,Cancelled,734.14,2024-04-10
5057,2024-03-01,1450,2044,3007,4006,3,1766,0.03,Net Banking,Cancelled,5139.0599999999995,2024-03-04
5058,2024-05-02,1364,2049,3004,4017,1,3026,0.16,Credit Card,Returned,2541.8399999999997,2024-05-04
5059,2024-06-24,1287,2029,3010,4002,2,1738,0.21,Net Banking,Cancelled,2746.04,2024-06-30
5060,2024-12-18,1375,2005,3003,4007,4,2001,0.11,UPI,Cancelled,7123.56,2024-12-19
5061,2024-01-04,1099,2028,3006,4008,3,2830,0.23,Net Banking,Cancelled,6537.3,2024-01-08
5062,2024-04-08,1086,2014,3002,4001,4,3791,0.03,UPI,Cancelled,14709.08,2024-04-14
5063,2024-09-07,1351,2009,3001,4017,4,3968,0.25,Net Banking,Returned,11904.0,2024-09-13
5064,2024-04-27,1052,2049,3002,4001,3,4794,0.18,Credit Card,Returned,11793.240000000002,2024-05-01
5065,2024-03-18,1463,2007,3002,4012,1,4493,0.04,Cash,Returned,4313.28,2024-03-23
5066,2024-11-22,1488,2049,3010,4016,5,4244,0.21,UPI,Delivered,16763.8,2024-11-26
5067,2024-05-02,1189,2002,3005,4003,5,3678,0.09,Credit Card,Cancelled,16734.9,2024-05-04
5068,2024-04-15,1216,2014,3002,4006,5,3732,0.25,Cash,Delivered,13995.0,2024-04-18
5069,2024-08-28,1473,2036,3001,4010,3,698,0.0,Cash,Cancelled,2094.0,2024-09-03
5070,2024-08-04,1012,2030,3001,4014,4,3924,0.11,Net Banking,Returned,13969.44,2024-08-05
5071,2024-12-03,1374,2037,3006,4017,2,1846,0.15,UPI,Delivered,3138.2,2024-12-08
5072,2024-05-03,1287,2021,3003,4012,2,1473,0.13,Net Banking,Cancelled,2563.02,2024-05-09
5073,2024-10-25,1164,2042,3008,4010,1,2244,0.14,Cash,Delivered,1929.84,2024-10-27
5074,2024-12-11,1228,2036,3008,4019,4,3467,0.2,Cash,Returned,11094.400000000001,2024-12-13
5075,2024-09-15,1047,2018,3002,4015,2,2272,0.05,UPI,Delivered,4316.8,2024-09-21
5076,2024-06-04,1098,2023,3008,4005,1,622,0.08,Credit Card,Delivered,572.24,2024-06-06
5077,2024-02-26,1148,2025,3004,4008,1,751,0.01,Cash,Delivered,743.49,2024-02-29
5078,2024-07-09,1440,2032,3008,4020,1,3193,0.2,Net Banking,Cancelled,2554.4,2024-07-12
5079,2024-10-12,1017,2015,3007,4006,2,2464,0.05,Net Banking,Delivered,4681.599999999999,2024-10-14
5080,2024-02-27,1347,2038,3005,4015,3,4926,0.26,UPI,Delivered,10935.72,2024-03-01
5081,2024-07-16,1210,2012,3002,4018,4,4456,0.06,UPI,Returned,16754.559999999998,2024-07-22
5082,2024-10-16,1249,2015,3007,4016,3,4968,0.08,Net Banking,Delivered,13711.68,2024-10-18
5083,2024-10-11,1091,2035,3001,4006,5,1916,0.13,Net Banking,Cancelled,8334.6,2024-10-13
5084,2024-04-05,1410,2020,3005,4011,5,3856,0.02,Credit Card,Delivered,18894.4,2024-04-06
5085,2024-09-28,1263,2041,3008,4003,2,3871,0.2,UPI,Returned,6193.6,2024-09-30
5086,2024-09-11,1281,2044,3003,4003,1,1823,0.27,Cash,Cancelled,1330.79,2024-09-17
5087,2024-01-26,1331,2045,3006,4009,5,2273,0.18,Cash,Cancelled,9319.300000000001,2024-01-27
5088,2024-05-16,1204,2033,3001,4004,3,4143,0.27,Net Banking,Delivered,9073.17,2024-05-21
5089,2024-03-27,1041,2041,3005,4007,5,2581,0.17,UPI,Cancelled,10711.15,2024-04-02
5090,2024-05-02,1229,2031,3004,4017,2,157,0.27,Cash,Cancelled,229.22,2024-05-04
5091,2024-01-17,1482,2036,3001,4006,5,2845,0.13,Net Banking,Cancelled,12375.75,2024-01-21
5092,2024-04-03,1411,2010,3001,4008,4,2796,0.02,Credit Card,Returned,10960.32,2024-04-07
5093,2024-01-31,1213,2026,3002,4013,3,469,0.19,Cash,Delivered,1139.67,2024-02-05
5094,2024-03-28,1139,2025,3009,4008,5,3595,0.12,UPI,Delivered,15818.0,2024-04-02
5095,2024-04-24,1109,2009,3009,4003,4,1032,0.09,UPI,Cancelled,3756.48,2024-04-27
5096,2024-05-13,1204,2027,3003,4020,2,4442,0.15,UPI,Cancelled,7551.4,2024-05-18
5097,2024-08-19,1436,2025,3007,4005,4,969,0.2,Cash,Delivered,3100.8,2024-08-20
5098,2024-08-04,1184,2032,3010,4016,4,138,0.06,UPI,Cancelled,518.88,2024-08-07
5099,2024-08-11,1482,2030,3007,4011,2,2359,0.12,UPI,Cancelled,4151.84,2024-08-12
5100,2024-09-04,1069,2007,3002,4016,1,3374,0.18,Cash,Returned,2766.6800000000003,2024-09-10
5101,2024-06-08,1391,2005,3002,4018,4,587,0.1,Cash,Delivered,2113.2000000000003,2024-06-10
5102,2024-02-16,1424,2001,3006,4008,4,1308,0.02,Credit Card,Cancelled,5127.36,2024-02-22
5103,2024-08-09,1180,2012,3004,4017,5,4795,0.24,Credit Card,Cancelled,18221.0,2024-08-14
5104,2024-07-08,1227,2040,3004,4010,3,2450,0.07,Credit Card,Cancelled,6835.499999999999,2024-07-11
5105,2024-05-16,1267,2035,3009,4015,2,3572,0.04,Cash,Returned,6858.24,2024-05-18
5106,2024-05-04,1039,2031,3002,4007,5,4088,0.24,Cash,Returned,15534.4,2024-05-08
5107,2024-04-11,1171,2027,3002,4007,1,322,0.17,Net Banking,Returned,267.26,2024-04-13
5108,2024-05-28,1009,2008,3002,4012,5,3458,0.29,Net Banking,Cancelled,12275.9,2024-05-29
5109,2024-12-20,1090,2010,3008,4011,4,3565,0.18,Net Banking,Returned,11693.2,2024-12-23
5110,2024-02-20,1143,2013,3007,4018,2,2547,0.2,Cash,Delivered,4075.2000000000003,2024-02-23
5111,2024-09-06,1253,2007,3007,4012,5,2470,0.13,Net Banking,Cancelled,10744.5,2024-09-09
5112,2024-01-27,1315,2002,3002,4012,4,3592,0.13,Cash,Delivered,12500.16,2024-02-02
5113,2024-03-04,1022,2030,3009,4002,5,1315,0.09,Cash,Cancelled,5983.25,2024-03-08
5114,2024-11-29,1189,2048,3009,4003,2,4963,0.1,Net Banking,Delivered,8933.4,2024-12-02
5115,2024-07-05,1010,2050,3005,4019,1,4562,0.08,Credit Card,Returned,4197.04,2024-07-10
5116,2024-04-29,1443,2018,3005,4020,1,3767,0.15,Cash,Cancelled,3201.95,2024-05-02
5117,2024-11-14,1150,2033,3007,4019,5,4155,0.25,Credit Card,Cancelled,15581.25,2024-11-17
5118,2024-09-09,1075,2004,3005,4007,1,4155,0.12,Net Banking,Cancelled,3656.4,2024-09-15
5119,2024-12-20,1202,2011,3005,4014,2,4755,0.04,Credit Card,Delivered,9129.6,2024-12-26
5120,2024-05-22,1488,2020,3008,4010,3,850,0.25,UPI,Cancelled,1912.5,2024-05-28
5121,2024-12-01,1265,2023,3010,4015,4,1519,0.22,Cash,Delivered,4739.28,2024-12-04
5122,2024-08-05,1349,2016,3005,4012,3,715,0.21,Cash,Delivered,1694.5500000000002,2024-08-07
5123,2024-04-07,1111,2010,3009,4017,2,3415,0.1,UPI,Returned,6147.0,2024-04-12
5124,2024-03-25,1271,2021,3001,4012,2,1565,0.25,Cash,Delivered,2347.5,2024-03-29
5125,2024-01-13,1204,2023,3008,4016,2,4268,0.23,Cash,Returned,6572.72,2024-01-16
5126,2024-02-02,1126,2010,3006,4010,5,311,0.2,Cash,Returned,1244.0,2024-02-08
5127,2024-04-07,1499,2015,3007,4005,1,1059,0.29,UPI,Delivered,751.89,2024-04-11
5128,2024-04-11,1325,2046,3001,4019,1,2680,0.18,Cash,Returned,2197.6000000000004,2024-04-12
5129,2024-02-02,1469,2034,3003,4012,3,255,0.25,UPI,Cancelled,573.75,2024-02-03
5130,2024-03-30,1061,2040,3005,4019,2,234,0.03,Net Banking,Delivered,453.96,2024-04-04
5131,2024-12-07,1026,2017,3008,4008,1,4118,0.13,Cash,Delivered,3582.66,2024-12-12
5132,2024-03-26,1267,2009,3003,4017,1,3642,0.24,Credit Card,Delivered,2767.92,2024-04-01
5133,2024-07-05,1463,2001,3006,4008,4,2582,0.17,UPI,Cancelled,8572.24,2024-07-08
5134,2024-05-04,1088,2048,3006,4002,2,1460,0.04,Credit Card,Delivered,2803.2,2024-05-05
5135,2024-06-23,1183,2007,3007,4006,2,850,0.17,Credit Card,Cancelled,1411.0,2024-06-25
5136,2024-03-28,1215,2013,3009,4002,4,4472,0.19,Credit Card,Returned,14489.28,2024-03-30
5137,2024-02-06,1086,2007,3006,4019,4,4069,0.02,Net Banking,Returned,15950.48,2024-02-12
5138,2024-06-23,1145,2020,3010,4004,3,514,0.27,UPI,Returned,1125.66,2024-06-26
5139,2024-08-02,1170,2002,3003,4004,2,4327,0.3,Cash,Returned,6057.799999999999,2024-08-04
5140,2024-01-23,1260,2026,3008,4004,5,757,0.2,UPI,Cancelled,3028.0,2024-01-29
5141,2024-11-16,1381,2031,3010,4013,4,3450,0.15,Net Banking,Cancelled,11730.0,2024-11-17
5142,2024-09-28,1241,2030,3005,4001,5,2498,0.23,Cash,Returned,9617.300000000001,2024-09-30
5143,2024-11-15,1207,2045,3003,4012,4,2422,0.06,Credit Card,Delivered,9106.72,2024-11-17
5144,2024-01-13,1376,2045,3009,4010,4,1052,0.17,UPI,Returned,3492.64,2024-01-14
5145,2024-05-27,1138,2043,3006,4012,3,4276,0.07,Net Banking,Returned,11930.039999999999,2024-05-31
5146,2024-03-21,1453,2019,3009,4015,3,4974,0.13,Net Banking,Returned,12982.14,2024-03-27
5147,2024-01-05,1015,2012,3005,4005,1,659,0.23,UPI,Cancelled,507.43,2024-01-07
5148,2024-05-23,1248,2035,3007,4014,5,4811,0.27,Net Banking,Cancelled,17560.149999999998,2024-05-28
5149,2024-07-14,1319,2001,3006,4006,1,2918,0.09,Net Banking,Delivered,2655.38,2024-07-17
5150,2024-05-03,1240,2032,3002,4005,1,4944,0.27,Net Banking,Cancelled,3609.12,2024-05-09
5151,2024-11-23,1495,2029,3003,4002,1,853,0.23,Net Banking,Returned,656.8100000000001,2024-11-25
5152,2024-05-24,1066,2034,3001,4016,3,4955,0.07,UPI,Delivered,13824.449999999999,2024-05-29
5153,2024-04-11,1270,2044,3003,4002,3,3835,0.18,UPI,Returned,9434.1,2024-04-14
5154,2024-11-09,1340,2045,3004,4003,3,3916,0.02,UPI,Delivered,11513.039999999999,2024-11-10
5155,2024-03-16,1064,2002,3008,4015,3,199,0.19,Cash,Cancelled,483.57000000000005,2024-03-20
5156,2024-06-18,1198,2038,3005,4001,3,1425,0.19,Net Banking,Returned,3462.7500000000005,2024-06-24
5157,2024-12-11,1248,2014,3009,4012,2,1592,0.05,Cash,Cancelled,3024.7999999999997,2024-12-14
5158,2024-07-03,1433,2016,3002,4019,1,707,0.28,Net Banking,Delivered,509.03999999999996,2024-07-04
5159,2024-07-01,1101,2009,3001,4002,3,516,0.03,Net Banking,Returned,1501.56,2024-07-07
5160,2024-08-27,1408,2044,3009,4005,5,1584,0.15,Cash,Returned,6732.0,2024-08-31
5161,2024-05-24,1235,2023,3002,4001,4,2360,0.0,Credit Card,Returned,9440.0,2024-05-28
5162,2024-03-23,1285,2042,3007,4015,3,3670,0.06,Cash,Delivered,10349.4,2024-03-29
5163,2024-02-02,1100,2048,3004,4015,3,2915,0.2,Net Banking,Cancelled,6996.0,2024-02-08
5164,2024-07-14,1307,2008,3001,4007,5,1204,0.09,UPI,Delivered,5478.2,2024-07-16
5165,2024-12-23,1067,2003,3008,4004,2,2722,0.1,Cash,Returned,4899.6,2024-12-27
5166,2024-08-24,1063,2039,3009,4009,5,4517,0.18,Credit Card,Returned,18519.7,2024-08-29
5167,2024-07-12,1313,2039,3001,4012,1,4288,0.18,Credit Card,Cancelled,3516.1600000000003,2024-07-17
5168,2024-07-12,1498,2046,3001,4011,4,1257,0.22,Net Banking,Delivered,3921.84,2024-07-14
5169,2024-10-02,1088,2022,3007,4013,5,4781,0.12,Net Banking,Returned,21036.4,2024-10-07
5170,2024-04-02,1056,2030,3003,4013,5,4993,0.07,Credit Card,Returned,23217.449999999997,2024-04-04
5171,2024-07-29,1288,2029,3007,4006,5,997,0.03,Credit Card,Returned,4835.45,2024-07-30
5172,2024-04-05,1485,2044,3002,4013,4,4794,0.26,Net Banking,Delivered,14190.24,2024-04-06
5173,2024-03-01,1364,2018,3005,4015,3,1723,0.1,UPI,Delivered,4652.1,2024-03-05
5174,2024-04-02,1140,2007,3009,4003,1,4304,0.09,Cash,Returned,3916.6400000000003,2024-04-05
5175,2024-09-30,1495,2045,3001,4017,2,3879,0.09,Net Banking,Delivered,7059.780000000001,2024-10-03
5176,2024-07-06,1134,2039,3002,4018,2,440,0.23,Net Banking,Cancelled,677.6,2024-07-09
5177,2024-09-27,1266,2029,3008,4010,1,4601,0.03,Credit Card,Returned,4462.97,2024-09-28
5178,2024-10-13,1145,2037,3002,4001,4,1412,0.28,Cash,Delivered,4066.56,2024-10-14
5179,2024-01-19,1178,2008,3004,4002,3,196,0.06,Cash,Returned,552.7199999999999,2024-01-25
5180,2024-01-14,1052,2038,3004,4017,1,2790,0.15,Cash,Returned,2371.5,2024-01-19
5181,2024-05-24,1318,2038,3005,4010,4,4076,0.22,Cash,Returned,12717.12,2024-05-28
5182,2024-04-01,1035,2013,3004,4009,2,1082,0.22,Cash,Returned,1687.92,2024-04-06
5183,2024-02-21,1271,2021,3003,4007,4,2745,0.0,UPI,Returned,10980.0,2024-02-22
5184,2024-07-07,1061,2008,3009,4003,3,4055,0.28,Cash,Delivered,8758.8,2024-07-09
5185,2024-04-10,1349,2023,3010,4015,3,1284,0.03,UPI,Cancelled,3736.44,2024-04-14
5186,2024-06-07,1152,2047,3005,4011,4,2763,0.25,Cash,Cancelled,8289.0,2024-06-11
5187,2024-03-13,1381,2025,3009,4009,4,2584,0.14,Net Banking,Delivered,8888.96,2024-03-19
5188,2024-08-11,1038,2030,3010,4001,3,4838,0.17,Cash,Returned,12046.619999999999,2024-08-16
5189,2024-03-24,1079,2038,3010,4009,5,2745,0.2,UPI,Cancelled,10980.0,2024-03-30
5190,2024-03-01,1223,2041,3004,4009,5,3359,0.02,UPI,Returned,16459.1,2024-03-07
5191,2024-07-02,1237,2023,3001,4005,5,2131,0.23,Credit Card,Returned,8204.35,2024-07-05
5192,2024-04-05,1384,2033,3004,4020,4,3945,0.14,Credit Card,Cancelled,13570.8,2024-04-11
5193,2024-12-04,1498,2048,3007,4012,2,2668,0.07,Net Banking,Delivered,4962.48,2024-12-10
5194,2024-11-13,1025,2041,3001,4015,1,2805,0.01,Credit Card,Delivered,2776.95,2024-11-19
5195,2024-07-04,1131,2041,3007,4011,2,1530,0.08,UPI,Returned,2815.2000000000003,2024-07-10
5196,2024-05-22,1009,2041,3005,4003,2,3991,0.15,Net Banking,Delivered,6784.7,2024-05-23
5197,2024-01-26,1353,2024,3006,4015,2,517,0.11,Net Banking,Returned,920.26,2024-01-31
5198,2024-07-13,1252,2006,3009,4014,2,2613,0.01,Credit Card,Returned,5173.74,2024-07-19
5199,2024-01-25,1054,2034,3006,4008,3,3174,0.29,Cash,Returned,6760.62,2024-01-29
5200,2024-01-29,1394,2005,3004,4006,1,3019,0.29,UPI,Delivered,2143.49,2024-01-31
5201,2024-04-30,1071,2027,3010,4001,2,4395,0.16,Credit Card,Cancelled,7383.599999999999,2024-05-05
5202,2024-08-04,1200,2047,3003,4001,4,3559,0.15,Credit Card,Delivered,12100.6,2024-08-09
5203,2024-08-29,1052,2036,3002,4020,2,1344,0.15,Net Banking,Cancelled,2284.7999999999997,2024-08-30
5204,2024-08-18,1453,2016,3005,4007,5,1385,0.0,Credit Card,Cancelled,6925.0,2024-08-22
5205,2024-09-01,1285,2045,3009,4016,2,4024,0.03,UPI,Cancelled,7806.5599999999995,2024-09-03
5206,2024-10-20,1392,2043,3007,4004,2,4618,0.08,Credit Card,Delivered,8497.12,2024-10-25
5207,2024-05-06,1091,2004,3005,4008,4,2906,0.12,Credit Card,Returned,10229.12,2024-05-07
5208,2024-12-06,1026,2003,3009,4017,3,1071,0.12,Net Banking,Returned,2827.44,2024-12-11
5209,2024-10-02,1123,2006,3008,4020,3,1790,0.14,Credit Card,Returned,4618.2,2024-10-05
5210,2024-09-05,1226,2032,3004,4005,4,755,0.03,UPI,Delivered,2929.4,2024-09-08
5211,2024-04-07,1031,2021,3007,4010,1,278,0.04,Cash,Delivered,266.88,2024-04-09
5212,2024-12-15,1118,2013,3009,4008,1,122,0.12,Cash,Returned,107.36,2024-12-20
5213,2024-09-24,1400,2026,3007,4006,1,3464,0.14,Net Banking,Returned,2979.04,2024-09-28
5214,2024-03-21,1439,2017,3007,4004,5,503,0.18,Credit Card,Delivered,2062.3,2024-03-27
5215,2024-06-10,1096,2029,3007,4011,2,4026,0.02,Credit Card,Delivered,7890.96,2024-06-14
5216,2024-04-24,1382,2027,3003,4018,2,1811,0.22,Credit Card,Cancelled,2825.1600000000003,2024-04-30
5217,2024-09-05,1493,2003,3010,4002,4,2473,0.11,UPI,Delivered,8803.880000000001,2024-09-11
5218,2024-09-24,1400,2008,3001,4004,5,1071,0.26,UPI,Cancelled,3962.7,2024-09-25
5219,2024-01-12,1363,2008,3004,4009,3,852,0.18,Cash,Cancelled,2095.92,2024-01-17
5220,2024-01-03,1411,2049,3001,4006,2,2885,0.04,UPI,Returned,5539.2,2024-01-05
5221,2024-08-20,1382,2032,3004,4012,2,1294,0.15,Credit Card,Returned,2199.7999999999997,2024-08-26
5222,2024-06-24,1386,2014,3004,4013,1,4019,0.27,Credit Card,Delivered,2933.87,2024-06-27
5223,2024-07-10,1142,2043,3008,4015,3,2774,0.24,Credit Card,Cancelled,6324.72,2024-07-16
5224,2024-12-01,1452,2021,3007,4005,3,2272,0.24,Net Banking,Returned,5180.16,2024-12-05
5225,2024-08-25,1344,2035,3003,4008,4,168,0.3,Net Banking,Delivered,470.4,2024-08-31
5226,2024-11-17,1281,2046,3008,4018,4,1424,0.07,Cash,Cancelled,5297.28,2024-11-19
5227,2024-03-01,1179,2045,3010,4020,4,1362,0.12,Net Banking,Cancelled,4794.24,2024-03-07
5228,2024-04-19,1147,2041,3005,4017,4,1000,0.27,Net Banking,Delivered,2920.0,2024-04-23
5229,2024-05-04,1309,2007,3001,4017,1,450,0.19,UPI,Returned,364.5,2024-05-05
5230,2024-07-31,1139,2047,3009,4007,5,3740,0.07,Credit Card,Cancelled,17391.0,2024-08-03
5231,2024-11-16,1291,2003,3009,4015,4,527,0.19,Cash,Cancelled,1707.48,2024-11-21
5232,2024-11-22,1364,2018,3008,4009,3,4591,0.17,Cash,Cancelled,11431.59,2024-11-27
5233,2024-06-21,1486,2019,3009,4016,3,4991,0.0,Net Banking,Cancelled,14973.0,2024-06-26
5234,2024-08-27,1252,2015,3006,4006,2,4090,0.01,Credit Card,Returned,8098.2,2024-08-30
5235,2024-09-18,1115,2022,3002,4004,5,1893,0.03,Cash,Returned,9181.05,2024-09-21
5236,2024-07-11,1481,2040,3008,4017,1,2874,0.14,UPI,Cancelled,2471.64,2024-07-14
5237,2024-10-18,1180,2036,3003,4013,1,4000,0.27,Net Banking,Delivered,2920.0,2024-10-23
5238,2024-01-01,1144,2021,3004,4011,1,461,0.1,Net Banking,Returned,414.90000000000003,2024-01-03
5239,2024-06-02,1402,2008,3005,4006,2,2428,0.09,Credit Card,Cancelled,4418.96,2024-06-03
5240,2024-03-16,1097,2005,3010,4015,5,1617,0.15,Cash,Returned,6872.25,2024-03-17
5241,2024-01-05,1128,2008,3010,4012,5,1112,0.22,Credit Card,Cancelled,4336.8,2024-01-08
5242,2024-04-21,1433,2023,3008,4019,3,138,0.24,Net Banking,Returned,314.64,2024-04-25
5243,2024-06-06,1093,2047,3002,4006,4,480,0.29,Net Banking,Cancelled,1363.1999999999998,2024-06-09
5244,2024-06-10,1117,2009,3005,4015,1,876,0.22,UPI,Returned,683.28,2024-06-14
5245,2024-08-04,1300,2006,3009,4015,3,1328,0.12,Credit Card,Cancelled,3505.92,2024-08-09
5246,2024-05-07,1363,2036,3009,4002,5,1491,0.17,Credit Card,Delivered,6187.65,2024-05-13
5247,2024-12-19,1285,2021,3010,4002,1,1431,0.27,Credit Card,Returned,1044.6299999999999,2024-12-24
5248,2024-01-18,1462,2006,3003,4005,5,4383,0.09,Cash,Delivered,19942.65,2024-01-19
5249,2024-12-06,1467,2022,3007,4019,2,3658,0.04,Credit Card,Cancelled,7023.36,2024-12-08
5250,2024-11-28,1007,2002,3005,4018,5,1470,0.29,Cash,Returned,5218.5,2024-12-01
5251,2024-05-29,1424,2047,3005,4019,3,1197,0.28,Credit Card,Cancelled,2585.52,2024-06-03
5252,2024-05-21,1003,2018,3010,4020,4,3221,0.25,Credit Card,Delivered,9663.0,2024-05-26
5253,2024-11-03,1141,2029,3004,4018,2,644,0.18,Net Banking,Returned,1056.16,2024-11-08
5254,2024-05-08,1174,2022,3003,4002,3,1702,0.27,Cash,Cancelled,3727.38,2024-05-12
5255,2024-04-07,1157,2014,3005,4010,4,1441,0.23,Credit Card,Delivered,4438.28,2024-04-08
5256,2024-10-01,1273,2017,3008,4001,5,2341,0.27,Net Banking,Delivered,8544.65,2024-10-02
5257,2024-10-21,1034,2025,3003,4020,5,1171,0.06,Cash,Cancelled,5503.7,2024-10-26
5258,2024-01-17,1452,2020,3007,4002,2,3810,0.17,UPI,Delivered,6324.599999999999,2024-01-22
5259,2024-02-11,1458,2044,3002,4016,1,2606,0.19,Net Banking,Delivered,2110.86,2024-02-13
5260,2024-06-18,1032,2015,3005,4001,2,233,0.19,Credit Card,Returned,377.46000000000004,2024-06-22
5261,2024-06-02,1361,2035,3005,4004,1,1447,0.1,Net Banking,Returned,1302.3,2024-06-08
5262,2024-04-07,1236,2038,3007,4006,1,4372,0.28,Cash,Delivered,3147.8399999999997,2024-04-12
5263,2024-11-08,1407,2002,3008,4006,2,4804,0.08,Cash,Delivered,8839.36,2024-11-11
5264,2024-08-23,1149,2037,3001,4006,3,1040,0.09,Net Banking,Cancelled,2839.2000000000003,2024-08-25
5265,2024-06-28,1233,2027,3006,4005,1,4557,0.1,Net Banking,Returned,4101.3,2024-07-02
5266,2024-08-03,1059,2025,3002,4004,4,2688,0.19,Credit Card,Returned,8709.12,2024-08-08
5267,2024-04-19,1118,2046,3006,4013,2,1079,0.29,Net Banking,Delivered,1532.1799999999998,2024-04-25
5268,2024-12-04,1329,2016,3002,4014,3,1907,0.28,Cash,Returned,4119.12,2024-12-09
5269,2024-10-12,1061,2002,3003,4011,5,2775,0.15,UPI,Delivered,11793.75,2024-10-17
5270,2024-09-19,1343,2037,3009,4018,1,2759,0.05,UPI,Cancelled,2621.0499999999997,2024-09-21
5271,2024-03-12,1009,2039,3001,4010,4,2457,0.18,Cash,Cancelled,8058.960000000001,2024-03-17
5272,2024-11-24,1341,2029,3003,4002,2,3521,0.06,Net Banking,Cancelled,6619.48,2024-11-26
5273,2024-07-02,1104,2046,3001,4011,2,3559,0.07,Net Banking,Cancelled,6619.74,2024-07-05
5274,2024-12-24,1297,2018,3002,4007,2,1761,0.19,Net Banking,Returned,2852.82,2024-12-27
5275,2024-11-05,1341,2004,3010,4007,5,2190,0.19,UPI,Cancelled,8869.5,2024-11-11
5276,2024-05-16,1210,2022,3006,4015,2,516,0.27,Cash,Delivered,753.36,2024-05-20
5277,2024-07-11,1171,2036,3003,4018,3,679,0.01,UPI,Delivered,2016.6299999999999,2024-07-13
5278,2024-09-11,1038,2012,3005,4020,4,1412,0.13,Credit Card,Delivered,4913.76,2024-09-16
5279,2024-04-12,1307,2021,3005,4020,4,3857,0.16,UPI,Delivered,12959.519999999999,2024-04-13
5280,2024-10-26,1090,2009,3009,4019,3,147,0.27,Net Banking,Delivered,321.93,2024-10-28
5281,2024-02-28,1003,2007,3008,4015,3,1679,0.28,UPI,Returned,3626.64,2024-03-04
5282,2024-06-10,1327,2011,3009,4016,3,412,0.15,UPI,Returned,1050.6,2024-06-11
5283,2024-09-26,1247,2040,3009,4018,1,1412,0.28,Net Banking,Cancelled,1016.64,2024-10-01
5284,2024-05-04,1149,2043,3008,4014,4,2494,0.29,UPI,Cancelled,7082.96,2024-05-10
5285,2024-11-23,1317,2029,3003,4020,2,1646,0.27,Cash,Delivered,2403.16,2024-11-24
5286,2024-09-30,1319,2043,3007,4012,5,2365,0.14,Cash,Returned,10169.5,2024-10-02
5287,2024-04-01,1485,2017,3004,4008,5,1845,0.11,Credit Card,Delivered,8210.25,2024-04-05
5288,2024-02-18,1345,2010,3008,4005,4,1202,0.23,Net Banking,Delivered,3702.1600000000003,2024-02-22
5289,2024-03-15,1120,2022,3010,4008,5,3580,0.16,Credit Card,Returned,15036.0,2024-03-18
5290,2024-11-14,1412,2002,3008,4004,2,1842,0.15,UPI,Returned,3131.4,2024-11-18
5291,2024-04-24,1369,2016,3006,4009,4,1838,0.16,Cash,Delivered,6175.679999999999,2024-04-27
5292,2024-03-03,1069,2038,3002,4010,3,4168,0.0,UPI,Cancelled,12504.0,2024-03-05
5293,2024-07-23,1403,2003,3003,4017,1,1923,0.25,Credit Card,Cancelled,1442.25,2024-07-26
5294,2024-09-19,1393,2033,3006,4012,4,3357,0.1,Credit Card,Delivered,12085.2,2024-09-25
5295,2024-12-18,1355,2012,3001,4007,1,2927,0.15,UPI,Returned,2487.95,2024-12-20
5296,2024-02-01,1051,2022,3008,4002,3,1768,0.05,UPI,Delivered,5038.8,2024-02-07
5297,2024-08-15,1087,2017,3001,4018,4,1770,0.08,Credit Card,Cancelled,6513.6,2024-08-16
5298,2024-02-22,1006,2035,3002,4017,2,4529,0.06,Credit Card,Returned,8514.519999999999,2024-02-25
5299,2024-07-25,1363,2012,3009,4006,3,3601,0.21,UPI,Cancelled,8534.37,2024-07-26
